ID;Event;Title;Role;Date;EventName;EventType
14b-522_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:09:44.167;Change phase to Review;Task
14b-522_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:09:44.203;Inform application of board review;Task
14b-522_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:26.823;Architect Review;Task
14b-522_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:49:01.650;Lawyer Review;Task
14b-522_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:46.470;Review;Task
14b-522_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:38.737;Review;Task
14b-522_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:55:01.623;Register Decision;Task
14b-522_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:55:05.100;Change phase to Board meeting;Task
14b-522_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:35:40.813;Reject;Task
14b-522_1;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 20:35:42.117;Round approved;Task
14b-522_1;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 20:35:43.197;Round ends;Task
14b-522_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:35:44.443;Applicant informed;Task
14b-522_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:35:48.477;Change phase to Abort;Task
14b-522_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:35:48.853;Change phase to Abort;Task
14b-523_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 13:58:41.277;Fill out application;Task
14b-523_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:13:11.107;Approved - to board;Task
14b-523_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:13:12.683;Change phase to Review;Task
14b-523_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:13:14.263;Inform application of board review;Task
14b-524_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 14:41:51.993;Fill out application;Task
14b-524_0;DL_WFCaseTypeStep|470;Screening reject;pdm;2014-07-14 11:18:49.843;Screening reject;Task
14b-524_0;DL_WFCaseTypeStep|486;Applicant informed;pdm;2014-07-14 11:18:54.507;Applicant informed;Task
14b-524_0;DL_WFCaseTypeStep|538;Change phase to Abort;pdm;2014-07-14 11:18:58.560;Change phase to Abort;Task
14b-525_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 15:19:26.650;Fill out application;Task
14b-525_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 09:23:01.720;Approved - to board;Task
14b-525_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 09:23:05.460;Change phase to Review;Task
14b-525_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 09:23:07.440;Inform application of board review;Task
14b-525_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:10:00.047;Fill out application;Task
14b-525_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:10:02.780;Approved - to board;Task
14b-525_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:10:05.307;Change phase to Review;Task
14b-525_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:10:05.380;Inform application of board review;Task
14b-525_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:45:56.947;Lawyer Review;Task
14b-525_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:28.310;Architect Review;Task
14b-525_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:47.233;Review;Task
14b-525_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:39.377;Review;Task
14b-525_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:55:05.160;Register Decision;Task
14b-525_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:55:07.417;Change phase to Board meeting;Task
14b-525_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:35:50.110;Reject;Task
14b-525_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:35:51.330;Screen application;Task
14b-525_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:35:52.227;Execute pre-decision;Task
14b-525_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:35:52.227;Reject;Task
14b-525_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:35:52.323;Execute pre-decision;Task
14b-525_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:35:54.537;Applicant informed;Task
14b-525_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:35:58.680;Change phase to Abort;Task
14b-525_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:35:59.360;Change phase to Abort;Task
14b-526_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 15:38:15.920;Fill out application;Task
14b-526_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:19:50.710;Approved - to board;Task
14b-526_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:19:52.690;Change phase to Review;Task
14b-526_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:19:55.307;Inform application of board review;Task
14b-527_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 16:07:21.380;Fill out application;Task
14b-527_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:20:49.627;Approved - to board;Task
14b-527_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:20:51.453;Change phase to Review;Task
14b-527_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:20:53.180;Inform application of board review;Task
14b-527_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:10:19.880;Fill out application;Task
14b-527_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:10:21.787;Approved - to board;Task
14b-527_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:10:23.997;Change phase to Review;Task
14b-527_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:10:24.020;Inform application of board review;Task
14b-527_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:29.003;Architect Review;Task
14b-527_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:49:02.240;Lawyer Review;Task
14b-527_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:47.943;Review;Task
14b-527_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:40.033;Review;Task
14b-527_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:55:07.430;Register Decision;Task
14b-527_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:55:09.740;Change phase to Board meeting;Task
14b-527_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:36:00.630;Reject;Task
14b-527_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:36:02.003;Screen application;Task
14b-527_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:36:02.857;Execute pre-decision;Task
14b-527_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:36:02.860;Reject;Task
14b-527_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:36:02.980;Execute pre-decision;Task
14b-527_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:36:04.577;Applicant informed;Task
14b-527_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:36:07.240;Change phase to Abort;Task
14b-527_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:36:07.643;Change phase to Abort;Task
14b-528_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 18:05:14.883;Fill out application;Task
14b-528_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:24:36.887;Approved - to board;Task
14b-528_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:24:39.577;Change phase to Review;Task
14b-528_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:24:41.377;Inform application of board review;Task
14b-528_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:10:29.507;Fill out application;Task
14b-528_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:10:31.260;Approved - to board;Task
14b-528_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:10:32.720;Change phase to Review;Task
14b-528_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:10:32.743;Inform application of board review;Task
14b-528_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 18:15:26.447;Architect Review;Task
14b-528_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 18:16:05.803;Lawyer Review;Task
14b-528_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 18:16:42.977;Review;Task
14b-528_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 18:17:20.593;Review;Task
14b-528_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 18:19:58.070;Register Decision;Task
14b-528_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:20:01.190;Change phase to Board meeting;Task
14b-528_1;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 23:17:46.983;Round ends;Task
14b-528_1;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 23:22:43.227;Round approved;Task
14b-528_1;DL_WFCaseTypeStep|478;Approve;recover;2015-05-03 23:36:26.910;Approve;Task
14b-528_1;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 23:36:28.770;Change phase to Preparation;Task
14b-528_1;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2015-05-12 19:58:55.790;Round approved;Task
14b-528_1;DL_WFCaseTypeStep|478;Approve;ANONYMOUS LOGON;2015-05-12 19:58:56.010;Approve;Task
14b-528_1;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-12 20:03:05.777;Change phase to Preparation;Task
14b-529_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 20:51:44.143;Fill out application;Task
14b-529_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:25:35.513;Approved - to board;Task
14b-529_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:25:37.110;Change phase to Review;Task
14b-529_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:25:38.883;Inform application of board review;Task
14b-529_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:10:40.517;Fill out application;Task
14b-529_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:10:42.183;Approved - to board;Task
14b-529_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:10:43.957;Change phase to Review;Task
14b-529_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:10:43.990;Inform application of board review;Task
14b-529_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:30.260;Architect Review;Task
14b-529_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:49:02.843;Lawyer Review;Task
14b-529_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:48.600;Review;Task
14b-529_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:40.690;Review;Task
14b-529_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:55:09.743;Register Decision;Task
14b-529_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:55:12.290;Change phase to Board meeting;Task
14b-529_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:36:08.970;Reject;Task
14b-529_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:36:10.400;Screen application;Task
14b-529_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:36:11.307;Execute pre-decision;Task
14b-529_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:36:11.310;Reject;Task
14b-529_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:36:11.410;Execute pre-decision;Task
14b-529_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:36:13.227;Applicant informed;Task
14b-529_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:36:16.810;Change phase to Abort;Task
14b-529_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:36:17.247;Change phase to Abort;Task
14b-530_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 22:01:20.233;Fill out application;Task
14b-530_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:26:26.970;Approved - to board;Task
14b-530_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:26:28.670;Change phase to Review;Task
14b-530_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:26:30.267;Inform application of board review;Task
14b-530_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:10:50.060;Fill out application;Task
14b-530_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:10:51.517;Approved - to board;Task
14b-530_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:10:52.743;Change phase to Review;Task
14b-530_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:10:52.803;Inform application of board review;Task
14b-530_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:31.597;Architect Review;Task
14b-530_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:49:03.547;Lawyer Review;Task
14b-530_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:49.253;Review;Task
14b-530_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:41.337;Review;Task
14b-530_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:55:12.300;Register Decision;Task
14b-530_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:55:14.753;Change phase to Board meeting;Task
14b-530_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:36:18.643;Reject;Task
14b-530_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:36:19.970;Screen application;Task
14b-530_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:36:20.813;Execute pre-decision;Task
14b-530_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:36:20.813;Reject;Task
14b-530_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:36:20.917;Execute pre-decision;Task
14b-530_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:36:22.780;Applicant informed;Task
14b-530_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:36:26.417;Change phase to Abort;Task
14b-530_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:36:26.827;Change phase to Abort;Task
14b-531_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-12 12:51:14.663;Fill out application;Task
14b-531_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:32:35.780;Approved - to board;Task
14b-531_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:32:38.537;Change phase to Review;Task
14b-531_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:32:40.367;Inform application of board review;Task
14b-532_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-12 15:11:17.563;Fill out application;Task
14b-532_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:33:36.913;Approved - to board;Task
14b-532_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:33:38.777;Change phase to Review;Task
14b-532_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:33:42.663;Inform application of board review;Task
14b-533_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-12 17:50:50.343;Fill out application;Task
14b-533_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:34:32.880;Approved - to board;Task
14b-533_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:34:34.713;Change phase to Review;Task
14b-533_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:34:36.337;Inform application of board review;Task
14b-533_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:11:19.017;Fill out application;Task
14b-533_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:11:20.760;Approved - to board;Task
14b-533_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:11:22.130;Change phase to Review;Task
14b-533_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:11:22.150;Inform application of board review;Task
14b-533_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:45:58.250;Lawyer Review;Task
14b-533_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:32.950;Architect Review;Task
14b-533_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:49.900;Review;Task
14b-533_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:41.943;Review;Task
14b-533_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:55:14.763;Register Decision;Task
14b-533_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:55:17.230;Change phase to Board meeting;Task
14b-533_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:36:28.213;Reject;Task
14b-533_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:36:29.560;Screen application;Task
14b-533_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:36:30.440;Execute pre-decision;Task
14b-533_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:36:30.440;Reject;Task
14b-533_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:36:30.577;Execute pre-decision;Task
14b-533_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:36:32.753;Applicant informed;Task
14b-533_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:36:37.980;Change phase to Abort;Task
14b-533_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:36:38.600;Change phase to Abort;Task
14b-534_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-12 21:10:03.200;Fill out application;Task
14b-534_0;DL_WFCaseTypeStep|470;Screening reject;pdm;2014-07-14 11:48:15.023;Screening reject;Task
14b-534_0;DL_WFCaseTypeStep|486;Applicant informed;pdm;2014-07-14 11:48:19.517;Applicant informed;Task
14b-534_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-07-14 11:48:23.633;Change phase to Abort;Task
14b-535_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-12 22:25:19.800;Fill out application;Task
14b-535_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:50:01.287;Approved - to board;Task
14b-535_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 11:50:03.747;Change phase to Review;Task
